Year,LocationAbbr,LocationDesc,Category,Indicator,Response,Datasource,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,High_Confidence_Interval,Low_Confidence_Interval,SampleSize,Break_Out,LocationID,GeoLocation,SortUSFirst,Break_Out_Category,Break_Out_ID,SortBreakOutID,IndicatorID
2018,CO,Colorado,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,69.3,,,73.5,65.1,377,18-24,8,"(38.843840757, -106.133610921)",2,Age,1AGE,4,ADT1_1
2018,US,United States,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,60.8,,,61.6,60,28517,25-34,US,,2,Age,2AGE,5,ADT1_1
2018,NM,New Mexico,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,60.9,,,65.1,56.7,499,35-44,35,"(34.520880952, -106.240580985)",2,Age,3AGE,6,ADT1_1
2018,NH,New Hampshire,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,58.8,,,65,52.6,205,25-34,33,"(43.655950113, -71.50036092)",2,Age,2AGE,5,ADT1_1
2018,IL,Illinois,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,73.6,,,78.5,68.7,304,18-24,17,"(40.485010283, -88.997710178)",2,Age,1AGE,4,ADT1_1
2018,DC,District Columbia,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,69.7,,,72.5,66.9,1208,65+,11,"(38.890371385, -77.031961127)",2,Age,6AGE,9,ADT1_1
2018,CA,California,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,71.4,,,74.2,68.6,1976,65+,6,"(37.638640123, -120.999999538)",2,Age,6AGE,9,ADT1_1
2018,MI,Michigan,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,73.5,,,76.1,70.9,1210,45-54,26,"(44.661319543001, -84.71439027)",2,Age,4AGE,7,ADT1_1
2018,MT,Montana,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,64.4,,,69.2,59.6,398,35-44,30,"(47.066528972, -109.424420645)",2,Age,3AGE,6,ADT1_1
2018,CT,Connecticut,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,68.1,,,71.9,64.3,583,25-34,9,"(41.56266102, -72.649840952)",2,Age,2AGE,5,ADT1_1
2018,NC,North Carolina,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,67.3,,,71.8,62.8,421,35-44,37,"(35.466220975, -79.159250463)",2,Age,3AGE,6,ADT1_1
2018,CT,Connecticut,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,76.3,,,79.5,73.1,795,35-44,9,"(41.56266102, -72.649840952)",2,Age,3AGE,6,ADT1_1
2018,DC,District Columbia,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,75.7,,,79.9,71.5,426,35-44,11,"(38.890371385, -77.031961127)",2,Age,3AGE,6,ADT1_1
2018,CT,Connecticut,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,78.8,,,81.1,76.5,1959,55-64,9,"(41.56266102, -72.649840952)",2,Age,5AGE,8,ADT1_1
2018,CA,California,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,59.2,,,61.8,56.6,1170,25-34,6,"(37.638640123, -120.999999538)",2,Age,2AGE,5,ADT1_1
2018,US,United States,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,69.3,,,70.3,68.3,17598,18-24,US,,2,Age,1AGE,4,ADT1_1
2018,WI,Wisconsin,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,66.9,,,71.6,62.2,386,35-44,55,"(44.393191174, -89.816370742)",2,Age,3AGE,6,ADT1_1
2018,ME,Maine,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,65.8,,,67.6,64,3470,65+,23,"(45.254228894001, -68.985031336)",2,Age,6AGE,9,ADT1_1
2018,MO,Missouri,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,59.9,,,62.4,57.4,1685,65+,29,"(38.635790776, -92.566300053)",2,Age,6AGE,9,ADT1_1
2018,NV,Nevada,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,66.4,,,72.7,60.1,260,35-44,32,"(39.49324039, -117.071840564)",2,Age,3AGE,6,ADT1_1
2018,GU,Guam,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,48.6,,,56.4,40.8,195,55-64,66,"(13.444304, 164.793731)",2,Age,5AGE,8,ADT1_1
2018,NM,New Mexico,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,65.1,,,66.7,63.5,4402,,35,"(34.520880952, -106.240580985)",2,None,,1,ADT1_1
2018,ME,Maine,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,65.3,,,69.7,60.9,578,35-44,23,"(45.254228894001, -68.985031336)",2,Age,3AGE,6,ADT1_1
2018,NJ,New Jersey,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,66.4,,,73.8,59,328,35-44,34,"(40.130570048, -74.273691288)",2,Age,3AGE,6,ADT1_1
2018,PA,Pennsylvania,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,73,,,76.2,69.8,887,55-64,42,"(40.793730152, -77.860700294)",2,Age,5AGE,8,ADT1_1
2018,NE,Nebraska,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,70.5,,,73.3,67.7,1339,45-54,31,"(41.641040988001, -99.365720623)",2,Age,4AGE,7,ADT1_1
2018,CA,California,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,67.4,,,68.5,66.3,7936,,6,"(37.638640123, -120.999999538)",2,None,,1,ADT1_1
2018,GA,Georgia,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,63.9,,,66.6,61.2,1181,55-64,13,"(32.839681093, -83.627580346)",2,Age,5AGE,8,ADT1_1
2018,OH,Ohio,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,70.8,,,75.4,66.2,458,18-24,39,"(40.060210141, -82.404260056)",2,Age,1AGE,4,ADT1_1
2018,NC,North Carolina,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,65.4,,,67.2,63.6,3109,,37,"(35.466220975, -79.159250463)",2,None,,1,ADT1_1
2018,AK,Alaska,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,63.8,,,72.9,54.7,118,18-24,2,"(64.845079957001, -147.722059036)",2,Age,1AGE,4,ADT1_1
2018,PR,Puerto Rico,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,69.4,,,71.1,67.7,3363,,72,"(18.220833, -66.590149)",2,None,,1,ADT1_1
2018,NE,Nebraska,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,67.7,,,68.9,66.5,9909,,31,"(41.641040988001, -99.365720623)",2,None,,1,ADT1_1
2018,OK,Oklahoma,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,59.5,,,64,55,371,35-44,40,"(35.472031356, -97.521070214)",2,Age,3AGE,6,ADT1_1
2018,SC,South Carolina,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,69.7,,,74.8,64.6,312,18-24,45,"(33.998821303, -81.045371207)",2,Age,1AGE,4,ADT1_1
2018,WY,Wyoming,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,67.7,,,69.5,65.9,3121,,56,"(43.235541343, -108.109830353)",2,None,,1,ADT1_1
2018,HI,Hawaii,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,71.4,,,76.3,66.5,370,18-24,15,"(21.304850435, -157.857749403)",2,Age,1AGE,4,ADT1_1
2018,TN,Tennessee,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,58.3,,,60.2,56.4,3003,,47,"(35.68094058, -85.774490914)",2,None,,1,ADT1_1
2018,NJ,New Jersey,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,78.3,,,86,70.6,160,18-24,34,"(40.130570048, -74.273691288)",2,Age,1AGE,4,ADT1_1
2018,MS,Mississippi,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,54.1,,,55.8,52.4,3072,,28,"(32.745510099, -89.538030825)",2,None,,1,ADT1_1
2018,PA,Pennsylvania,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,69.1,,,73.2,65,589,35-44,42,"(40.793730152, -77.860700294)",2,Age,3AGE,6,ADT1_1
2018,NC,North Carolina,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,67,,,71,63,531,45-54,37,"(35.466220975, -79.159250463)",2,Age,4AGE,7,ADT1_1
2018,IA,Iowa,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,71.8,,,74.4,69.2,1040,45-54,19,"(42.469400913, -93.816490556)",2,Age,4AGE,7,ADT1_1
2018,MN,Minnesota,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,77.5,,,79.1,75.9,2757,55-64,27,"(46.355648736, -94.794200503)",2,Age,5AGE,8,ADT1_1
2018,NV,Nevada,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,68.5,,,74.3,62.7,386,55-64,32,"(39.49324039, -117.071840564)",2,Age,5AGE,8,ADT1_1
2018,OH,Ohio,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,67.4,,,68.7,66.1,8505,,39,"(40.060210141, -82.404260056)",2,None,,1,ADT1_1
2018,MT,Montana,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,66.9,,,71.3,62.5,460,45-54,30,"(47.066528972, -109.424420645)",2,Age,4AGE,7,ADT1_1
2018,VA,Virginia,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,74.3,,,78.9,69.7,418,18-24,51,"(37.542680674, -78.457890463)",2,Age,1AGE,4,ADT1_1
2018,VT,Vermont,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,78.8,,,84.9,72.7,169,18-24,50,"(43.625381239, -72.517640791)",2,Age,1AGE,4,ADT1_1
2018,AZ,Arizona,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,63.4,,,69.6,57.2,277,18-24,4,"(34.86597028, -111.763811277)",2,Age,1AGE,4,ADT1_1
2018,IN,Indiana,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,64.4,,,65.9,62.9,4960,,18,"(39.766910452, -86.149960194)",2,None,,1,ADT1_1
2018,WV,West Virginia,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,52.1,,,55.5,48.7,635,55-64,54,"(38.665510202, -80.712640135)",2,Age,5AGE,8,ADT1_1
2018,FL,Florida,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,65.2,,,69.3,61.1,1293,45-54,12,"(28.932040377, -81.928960539)",2,Age,4AGE,7,ADT1_1
2018,NV,Nevada,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,70.6,,,78.1,63.1,167,18-24,32,"(39.49324039, -117.071840564)",2,Age,1AGE,4,ADT1_1
2018,KS,Kansas,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,63.1,,,66.4,59.8,675,25-34,20,"(38.3477403, -98.200781227)",2,Age,2AGE,5,ADT1_1
2018,OR,Oregon,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,68,,,69.5,66.5,4034,,41,"(44.567449424, -120.155031326)",2,None,,1,ADT1_1
2018,ID,Idaho,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,70.4,,,77.1,63.7,194,18-24,16,"(43.682630005, -116.363730042)",2,Age,1AGE,4,ADT1_1
2018,WV,West Virginia,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,55.3,,,57.1,53.5,2860,,54,"(38.665510202, -80.712640135)",2,None,,1,ADT1_1
2018,GU,Guam,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,48.8,,,56,41.6,212,65+,66,"(13.444304, 164.793731)",2,Age,6AGE,9,ADT1_1
2018,TX,Texas,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,59.5,,,64.3,54.7,825,35-44,48,"(31.827240407, -99.426770206)",2,Age,3AGE,6,ADT1_1
2018,SC,South Carolina,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,60.8,,,64.5,57.1,642,35-44,45,"(33.998821303, -81.045371207)",2,Age,3AGE,6,ADT1_1
2018,FL,Florida,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,65.7,,,67.2,64.2,9311,,12,"(28.932040377, -81.928960539)",2,None,,1,ADT1_1
2018,MA,Massachusetts,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,80.8,,,83.6,78,863,45-54,25,"(42.27687047, -72.082690675)",2,Age,4AGE,7,ADT1_1
2018,ND,North Dakota,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,69.4,,,73.3,65.5,509,45-54,38,"(47.475319779, -100.118421049)",2,Age,4AGE,7,ADT1_1
2018,WI,Wisconsin,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,72.8,,,75.9,69.7,1254,65+,55,"(44.393191174, -89.816370742)",2,Age,6AGE,9,ADT1_1
2018,NV,Nevada,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,63.2,,,69.4,57,318,45-54,32,"(39.49324039, -117.071840564)",2,Age,4AGE,7,ADT1_1
2018,CO,Colorado,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,68.2,,,71,65.4,941,45-54,8,"(38.843840757, -106.133610921)",2,Age,4AGE,7,ADT1_1
2018,MD,Maryland,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,70.2,,,71.9,68.5,5300,65+,24,"(39.290580964, -76.609260111)",2,Age,6AGE,9,ADT1_1
2018,MT,Montana,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,60.3,,,65.6,55,296,25-34,30,"(47.066528972, -109.424420645)",2,Age,2AGE,5,ADT1_1
2018,NC,North Carolina,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,63.2,,,66.8,59.6,953,65+,37,"(35.466220975, -79.159250463)",2,Age,6AGE,9,ADT1_1
2018,ND,North Dakota,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,68.3,,,74.9,61.7,171,18-24,38,"(47.475319779, -100.118421049)",2,Age,1AGE,4,ADT1_1
2018,HI,Hawaii,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,82.1,,,84.3,79.9,2039,65+,15,"(21.304850435, -157.857749403)",2,Age,6AGE,9,ADT1_1
2018,AZ,Arizona,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,62.3,,,64.1,60.5,5108,,4,"(34.86597028, -111.763811277)",2,None,,1,ADT1_1
2018,NY,New York,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,69.8,,,70.7,68.9,24298,,36,"(42.827001032, -75.543970427)",2,None,,1,ADT1_1
2018,VT,Vermont,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,72.4,,,75.3,69.5,1163,55-64,50,"(43.625381239, -72.517640791)",2,Age,5AGE,8,ADT1_1
2018,AL,Alabama,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,63.4,,,66.9,59.9,643,45-54,1,"(32.840571122, -86.631860762)",2,Age,4AGE,7,ADT1_1
2018,DC,District Columbia,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,68.8,,,72.6,65,591,55-64,11,"(38.890371385, -77.031961127)",2,Age,5AGE,8,ADT1_1
2018,MO,Missouri,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,64.5,,,68,61,790,55-64,29,"(38.635790776, -92.566300053)",2,Age,5AGE,8,ADT1_1
2018,CT,Connecticut,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,77.3,,,79.2,75.4,3191,65+,9,"(41.56266102, -72.649840952)",2,Age,6AGE,9,ADT1_1
2018,CT,Connecticut,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,79.7,,,82,77.4,1515,45-54,9,"(41.56266102, -72.649840952)",2,Age,4AGE,7,ADT1_1
2018,SC,South Carolina,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,62.8,,,65.9,59.7,923,45-54,45,"(33.998821303, -81.045371207)",2,Age,4AGE,7,ADT1_1
2018,IL,Illinois,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,70.4,,,73.7,67.1,718,55-64,17,"(40.485010283, -88.997710178)",2,Age,5AGE,8,ADT1_1
2018,IA,Iowa,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,70.8,,,71.9,69.7,6503,,19,"(42.469400913, -93.816490556)",2,None,,1,ADT1_1
2018,OR,Oregon,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,72.8,,,75.9,69.7,713,45-54,41,"(44.567449424, -120.155031326)",2,Age,4AGE,7,ADT1_1
2018,MN,Minnesota,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,73.6,,,75.7,71.5,1739,35-44,27,"(46.355648736, -94.794200503)",2,Age,3AGE,6,ADT1_1
2018,IN,Indiana,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,65.4,,,69.3,61.5,481,35-44,18,"(39.766910452, -86.149960194)",2,Age,3AGE,6,ADT1_1
2018,IN,Indiana,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,66.4,,,69.5,63.3,800,45-54,18,"(39.766910452, -86.149960194)",2,Age,4AGE,7,ADT1_1
2018,PR,Puerto Rico,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,74.1,,,78.1,70.1,528,35-44,72,"(18.220833, -66.590149)",2,Age,3AGE,6,ADT1_1
2018,MD,Maryland,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,58.4,,,62,54.8,774,25-34,24,"(39.290580964, -76.609260111)",2,Age,2AGE,5,ADT1_1
2018,KS,Kansas,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,68.3,,,71.4,65.2,812,35-44,20,"(38.3477403, -98.200781227)",2,Age,3AGE,6,ADT1_1
2018,WV,West Virginia,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,55.4,,,58.1,52.7,1102,65+,54,"(38.665510202, -80.712640135)",2,Age,6AGE,9,ADT1_1
2018,MN,Minnesota,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,73.9,,,74.7,73.1,12673,,27,"(46.355648736, -94.794200503)",2,None,,1,ADT1_1
2018,RI,Rhode Island,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,75.8,,,79.4,72.2,689,45-54,44,"(41.708280193, -71.522470314)",2,Age,4AGE,7,ADT1_1
2018,NC,North Carolina,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,65.9,,,71.7,60.1,257,18-24,37,"(35.466220975, -79.159250463)",2,Age,1AGE,4,ADT1_1
2018,AL,Alabama,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,67.5,,,73.5,61.5,196,18-24,1,"(32.840571122, -86.631860762)",2,Age,1AGE,4,ADT1_1
2018,KY,Kentucky,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,68.3,,,72.4,64.2,949,45-54,21,"(37.645970271, -84.774971048)",2,Age,4AGE,7,ADT1_1
2018,IA,Iowa,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,69.8,,,71.7,67.9,2098,65+,19,"(42.469400913, -93.816490556)",2,Age,6AGE,9,ADT1_1
2018,MO,Missouri,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,69.9,,,76.2,63.6,186,18-24,29,"(38.635790776, -92.566300053)",2,Age,1AGE,4,ADT1_1
2018,GA,Georgia,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,63,,,65.3,60.7,1874,65+,13,"(32.839681093, -83.627580346)",2,Age,6AGE,9,ADT1_1
2018,DE,Delaware,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,66.5,,,68.3,64.7,3434,,10,"(39.008830667, -75.577741168)",2,None,,1,ADT1_1
2018,UT,Utah,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,72,,,73.1,70.9,7659,,49,"(39.360700171, -111.587130635)",2,None,,1,ADT1_1
2018,AL,Alabama,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,60.9,,,63.4,58.4,1547,65+,1,"(32.840571122, -86.631860762)",2,Age,6AGE,9,ADT1_1
2018,IL,Illinois,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,67.5,,,70.4,64.6,1044,65+,17,"(40.485010283, -88.997710178)",2,Age,6AGE,9,ADT1_1
2018,HI,Hawaii,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,72.8,,,75.8,69.8,888,45-54,15,"(21.304850435, -157.857749403)",2,Age,4AGE,7,ADT1_1
2018,PA,Pennsylvania,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,72,,,75.5,68.5,737,45-54,42,"(40.793730152, -77.860700294)",2,Age,4AGE,7,ADT1_1
2018,PR,Puerto Rico,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,67.1,,,70.8,63.4,631,55-64,72,"(18.220833, -66.590149)",2,Age,5AGE,8,ADT1_1
2018,LA,Louisiana,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,59.1,,,63.2,55,513,45-54,22,"(31.312660644, -92.445680071)",2,Age,4AGE,7,ADT1_1
2018,AZ,Arizona,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,53.4,,,58.4,48.4,443,25-34,4,"(34.86597028, -111.763811277)",2,Age,2AGE,5,ADT1_1
2018,WA,Washington,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,67.7,,,71.8,63.6,447,18-24,53,"(47.522278629, -120.47001079)",2,Age,1AGE,4,ADT1_1
2018,OK,Oklahoma,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,60,,,64.3,55.7,451,45-54,40,"(35.472031356, -97.521070214)",2,Age,4AGE,7,ADT1_1
2018,CO,Colorado,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,73.4,,,75.3,71.5,2255,65+,8,"(38.843840757, -106.133610921)",2,Age,6AGE,9,ADT1_1
2018,CT,Connecticut,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,76.5,,,77.7,75.3,8371,,9,"(41.56266102, -72.649840952)",2,None,,1,ADT1_1
2018,MI,Michigan,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,69.9,,,73.1,66.7,880,35-44,26,"(44.661319543001, -84.71439027)",2,Age,3AGE,6,ADT1_1
2018,WV,West Virginia,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,58.1,,,62.8,53.4,338,35-44,54,"(38.665510202, -80.712640135)",2,Age,3AGE,6,ADT1_1
2018,FL,Florida,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,64.7,,,68.3,61.1,1697,55-64,12,"(28.932040377, -81.928960539)",2,Age,5AGE,8,ADT1_1
