Year,LocationAbbr,LocationDesc,Category,Indicator,Response,Datasource,Data_Value_Unit,Data_Value_Type,Data_Value,High_Confidence_Interval,Low_Confidence_Interval,SampleSize,Break_Out,LocationID,GeoLocation,SortUSFirst,Break_Out_Category,Break_Out_ID,SortBreakOutID,IndicatorID
2018,OK,Oklahoma,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,41.3,45.9,36.7,332,"$15,000-$24,999",40,"(35.472031356, -97.521070214)",2,Income,2INCOME,16,ADT1_1
2018,RI,Rhode Island,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,55.5,60.7,50.3,384,"$15,000-$24,999",44,"(41.708280193, -71.522470314)",2,Income,2INCOME,16,ADT1_1
2018,NE,Nebraska,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,79.5,81,78,4803,"$50,000+",31,"(41.641040988001, -99.365720623)",2,Income,5INCOME,19,ADT1_1
2018,GU,Guam,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,58.2,68.1,48.3,122,"$25,000-$34,999",66,"(13.444304, 164.793731)",2,Income,3INCOME,17,ADT1_1
2018,TN,Tennessee,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,31.6,37.5,25.7,167,"Less than $15,000",47,"(35.68094058, -85.774490914)",2,Income,1INCOME,15,ADT1_1
2018,GU,Guam,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,76.1,81.2,71,407,"$50,000+",66,"(13.444304, 164.793731)",2,Income,5INCOME,19,ADT1_1
2018,IA,Iowa,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,66.6,69.8,63.4,803,"$35,000-$49,999",19,"(42.469400913, -93.816490556)",2,Income,4INCOME,18,ADT1_1
2018,WI,Wisconsin,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,79.9,82.1,77.7,1837,"$50,000+",55,"(44.393191174, -89.816370742)",2,Income,5INCOME,19,ADT1_1
2018,NH,New Hampshire,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,56.4,63.8,49,256,"$25,000-$34,999",33,"(43.655950113, -71.50036092)",2,Income,3INCOME,17,ADT1_1
2018,NE,Nebraska,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,49.4,54,44.8,514,"Less than $15,000",31,"(41.641040988001, -99.365720623)",2,Income,1INCOME,15,ADT1_1
2018,DE,Delaware,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,59.3,65.3,53.3,348,"$35,000-$49,999",10,"(39.008830667, -75.577741168)",2,Income,4INCOME,18,ADT1_1
2018,WY,Wyoming,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,54.3,59.5,49.1,327,"$15,000-$24,999",56,"(43.235541343, -108.109830353)",2,Income,2INCOME,16,ADT1_1
2018,KS,Kansas,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,66.4,69.5,63.3,947,"$35,000-$49,999",20,"(38.3477403, -98.200781227)",2,Income,4INCOME,18,ADT1_1
2018,OR,Oregon,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,64.6,69.3,59.9,449,"$35,000-$49,999",41,"(44.567449424, -120.155031326)",2,Income,4INCOME,18,ADT1_1
2018,HI,Hawaii,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,84.1,85.7,82.5,3082,"$50,000+",15,"(21.304850435, -157.857749403)",2,Income,5INCOME,19,ADT1_1
2018,KS,Kansas,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,80.6,82,79.2,3866,"$50,000+",20,"(38.3477403, -98.200781227)",2,Income,5INCOME,19,ADT1_1
2018,SC,South Carolina,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,50.2,54.6,45.8,591,"$25,000-$34,999",45,"(33.998821303, -81.045371207)",2,Income,3INCOME,17,ADT1_1
2018,GU,Guam,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,64.5,74.2,54.8,133,"$35,000-$49,999",66,"(13.444304, 164.793731)",2,Income,4INCOME,18,ADT1_1
2018,IN,Indiana,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,76.3,78.4,74.2,2161,"$50,000+",18,"(39.766910452, -86.149960194)",2,Income,5INCOME,19,ADT1_1
2018,SD,South Dakota,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,66.7,72.2,61.2,675,"$35,000-$49,999",46,"(44.353130053, -100.373530637)",2,Income,4INCOME,18,ADT1_1
2018,OK,Oklahoma,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,55.3,61,49.6,309,"$25,000-$34,999",40,"(35.472031356, -97.521070214)",2,Income,3INCOME,17,ADT1_1
2018,PR,Puerto Rico,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,80.3,85.7,74.9,235,"$35,000-$49,999",72,"(18.220833, -66.590149)",2,Income,4INCOME,18,ADT1_1
2018,SC,South Carolina,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,47.3,50.9,43.7,767,"$15,000-$24,999",45,"(33.998821303, -81.045371207)",2,Income,2INCOME,16,ADT1_1
2018,WV,West Virginia,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,51.5,56.5,46.5,368,"$25,000-$34,999",54,"(38.665510202, -80.712640135)",2,Income,3INCOME,17,ADT1_1
2018,MT,Montana,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,59.2,64.4,54,420,"$35,000-$49,999",30,"(47.066528972, -109.424420645)",2,Income,4INCOME,18,ADT1_1
2018,ME,Maine,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,36.6,42.3,30.9,304,"Less than $15,000",23,"(45.254228894001, -68.985031336)",2,Income,1INCOME,15,ADT1_1
2018,NC,North Carolina,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,51.1,55.9,46.3,332,"$15,000-$24,999",37,"(35.466220975, -79.159250463)",2,Income,2INCOME,16,ADT1_1
2018,CO,Colorado,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,52,55.8,48.2,532,"$15,000-$24,999",8,"(38.843840757, -106.133610921)",2,Income,2INCOME,16,ADT1_1
2018,NH,New Hampshire,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,44.8,50.7,38.9,318,"$15,000-$24,999",33,"(43.655950113, -71.50036092)",2,Income,2INCOME,16,ADT1_1
2018,GA,Georgia,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,45.8,49.2,42.4,618,"$15,000-$24,999",13,"(32.839681093, -83.627580346)",2,Income,2INCOME,16,ADT1_1
2018,FL,Florida,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,63.6,68.3,58.9,1147,"$35,000-$49,999",12,"(28.932040377, -81.928960539)",2,Income,4INCOME,18,ADT1_1
2018,SC,South Carolina,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,35.8,40.3,31.3,363,"Less than $15,000",45,"(33.998821303, -81.045371207)",2,Income,1INCOME,15,ADT1_1
2018,NY,New York,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,60.6,64.1,57.1,1821,"$25,000-$34,999",36,"(42.827001032, -75.543970427)",2,Income,3INCOME,17,ADT1_1
2018,ME,Maine,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,53.1,58.4,47.8,615,"$25,000-$34,999",23,"(45.254228894001, -68.985031336)",2,Income,3INCOME,17,ADT1_1
2018,DE,Delaware,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,35.5,42.1,28.9,144,"Less than $15,000",10,"(39.008830667, -75.577741168)",2,Income,1INCOME,15,ADT1_1
2018,IN,Indiana,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,44.4,50.3,38.5,202,"Less than $15,000",18,"(39.766910452, -86.149960194)",2,Income,1INCOME,15,ADT1_1
2018,MS,Mississippi,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,71.6,74.6,68.6,1132,"$50,000+",28,"(32.745510099, -89.538030825)",2,Income,5INCOME,19,ADT1_1
2018,WV,West Virginia,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,71.2,74.1,68.3,1173,"$50,000+",54,"(38.665510202, -80.712640135)",2,Income,5INCOME,19,ADT1_1
2018,GU,Guam,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,32.1,42.7,21.5,78,"Less than $15,000",66,"(13.444304, 164.793731)",2,Income,1INCOME,15,ADT1_1
2018,MS,Mississippi,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,43.4,47.5,39.3,454,"$15,000-$24,999",28,"(32.745510099, -89.538030825)",2,Income,2INCOME,16,ADT1_1
2018,CA,California,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,77.8,79.3,76.3,4128,"$50,000+",6,"(37.638640123, -120.999999538)",2,Income,5INCOME,19,ADT1_1
2018,PR,Puerto Rico,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,83.7,88.1,79.3,297,"$50,000+",72,"(18.220833, -66.590149)",2,Income,5INCOME,19,ADT1_1
2018,OK,Oklahoma,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,74.9,77.4,72.4,1546,"$50,000+",40,"(35.472031356, -97.521070214)",2,Income,5INCOME,19,ADT1_1
2018,MN,Minnesota,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,68.6,71.2,66,1387,"$35,000-$49,999",27,"(46.355648736, -94.794200503)",2,Income,4INCOME,18,ADT1_1
2018,KS,Kansas,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,43.6,48.5,38.7,256,"Less than $15,000",20,"(38.3477403, -98.200781227)",2,Income,1INCOME,15,ADT1_1
2018,IA,Iowa,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,80.3,81.7,78.9,3437,"$50,000+",19,"(42.469400913, -93.816490556)",2,Income,5INCOME,19,ADT1_1
2018,AK,Alaska,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,38.2,48.7,27.7,82,"Less than $15,000",2,"(64.845079957001, -147.722059036)",2,Income,1INCOME,15,ADT1_1
2018,AZ,Arizona,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,45.2,53.2,37.2,282,"Less than $15,000",4,"(34.86597028, -111.763811277)",2,Income,1INCOME,15,ADT1_1
2018,CT,Connecticut,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,60.4,64.5,56.3,635,"$15,000-$24,999",9,"(41.56266102, -72.649840952)",2,Income,2INCOME,16,ADT1_1
2018,IL,Illinois,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,66.4,71.1,61.7,390,"$35,000-$49,999",17,"(40.485010283, -88.997710178)",2,Income,4INCOME,18,ADT1_1
2018,VA,Virginia,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,82.6,84.1,81.1,4104,"$50,000+",51,"(37.542680674, -78.457890463)",2,Income,5INCOME,19,ADT1_1
2018,MI,Michigan,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,82.3,83.8,80.8,3761,"$50,000+",26,"(44.661319543001, -84.71439027)",2,Income,5INCOME,19,ADT1_1
